PLAYER_ID,SEASON,OPPONENT_TEAM_ID,GAME_DATE,PLAYER_TEAM_ID,SEASON_Player_ID,SEASON_MIN,SEASON_FGM,SEASON_FGA,SEASON_FG_PCT,SEASON_FG3M,SEASON_FG3A,SEASON_FG3_PCT,SEASON_FTM,SEASON_FTA,SEASON_FT_PCT,SEASON_OREB,SEASON_DREB,SEASON_REB,SEASON_AST,SEASON_STL,SEASON_BLK,SEASON_TOV,SEASON_PF,SEASON_PTS,SEASON_PLUS_MINUS,SEASON_VIDEO_AVAILABLE,RECENT_Player_ID,RECENT_MIN,RECENT_FGM,RECENT_FGA,RECENT_FG_PCT,RECENT_FG3M,RECENT_FG3A,RECENT_FG3_PCT,RECENT_FTM,RECENT_FTA,RECENT_FT_PCT,RECENT_OREB,RECENT_DREB,RECENT_REB,RECENT_AST,RECENT_STL,RECENT_BLK,RECENT_TOV,RECENT_PF,RECENT_PTS,RECENT_PLUS_MINUS,RECENT_VIDEO_AVAILABLE,VS_TEAM_Player_ID,VS_TEAM_MIN,VS_TEAM_FGM,VS_TEAM_FGA,VS_TEAM_FG_PCT,VS_TEAM_FG3M,VS_TEAM_FG3A,VS_TEAM_FG3_PCT,VS_TEAM_FTM,VS_TEAM_FTA,VS_TEAM_FT_PCT,VS_TEAM_OREB,VS_TEAM_DREB,VS_TEAM_REB,VS_TEAM_AST,VS_TEAM_STL,VS_TEAM_BLK,VS_TEAM_TOV,VS_TEAM_PF,VS_TEAM_PTS,VS_TEAM_PLUS_MINUS,VS_TEAM_VIDEO_AVAILABLE,TEAM_Team_ID,TEAM_W,TEAM_L,TEAM_W_PCT,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,TEAM_GP,OPP_Team_ID,OPP_W,OPP_L,OPP_W_PCT,OPP_MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS,OPP_GP
2544,2012-13,1610612741,2013-02-03,1610612747,2544.0,37.9078947368421,10.06578947368421,17.81578947368421,0.5725263157894737,1.355263157894737,3.3421052631578947,0.3594868421052632,5.302631578947368,7.0394736842105265,0.7365263157894736,1.2763157894736843,6.75,8.026315789473685,7.25,1.6973684210526316,0.881578947368421,2.973684210526316,1.4473684210526316,26.789473684210527,9.473684210526315,0.9210526315789473,2544.0,38.0,9.5,17.5,0.5425,2.0,3.5,0.5415,5.0,7.5,0.534,1.5,6.0,7.5,5.0,1.5,0.5,3.5,3.0,26.0,6.5,1.0,2544.0,38.0,9.5,17.5,0.5425,2.0,3.5,0.5415,5.0,7.5,0.534,1.5,6.0,7.5,5.0,1.5,0.5,3.5,3.0,26.0,6.5,1.0,1610612747.0,10.595744680851064,13.404255319148936,0.44680851063829785,240.53191489361703,37.191489361702125,81.48936170212765,0.45734042553191484,8.893617021276595,24.97872340425532,0.35421276595744683,19.148936170212767,27.70212765957447,0.6980000000000001,12.170212765957446,33.08510638297872,45.255319148936174,22.27659574468085,7.23404255319149,5.51063829787234,14.97872340425532,18.638297872340427,102.42553191489361,47,1610612741.0,14.02127659574468,9.97872340425532,0.6170212765957447,242.12765957446808,35.59574468085106,81.1063829787234,0.44136170212765957,4.76595744680851,13.553191489361701,0.354063829787234,17.51063829787234,22.4468085106383,0.7786595744680854,12.595744680851064,31.319148936170212,43.91489361702128,22.872340425531913,7.297872340425532,5.446808510638298,14.063829787234043,19.680851063829788,93.46808510638297,47
