PLAYER_ID,SEASON,OPPONENT_TEAM_ID,GAME_DATE,PLAYER_TEAM_ID,SEASON_Player_ID,SEASON_MIN,SEASON_FGM,SEASON_FGA,SEASON_FG_PCT,SEASON_FG3M,SEASON_FG3A,SEASON_FG3_PCT,SEASON_FTM,SEASON_FTA,SEASON_FT_PCT,SEASON_OREB,SEASON_DREB,SEASON_REB,SEASON_AST,SEASON_STL,SEASON_BLK,SEASON_TOV,SEASON_PF,SEASON_PTS,SEASON_PLUS_MINUS,SEASON_VIDEO_AVAILABLE,RECENT_Player_ID,RECENT_MIN,RECENT_FGM,RECENT_FGA,RECENT_FG_PCT,RECENT_FG3M,RECENT_FG3A,RECENT_FG3_PCT,RECENT_FTM,RECENT_FTA,RECENT_FT_PCT,RECENT_OREB,RECENT_DREB,RECENT_REB,RECENT_AST,RECENT_STL,RECENT_BLK,RECENT_TOV,RECENT_PF,RECENT_PTS,RECENT_PLUS_MINUS,RECENT_VIDEO_AVAILABLE,VS_TEAM_Player_ID,VS_TEAM_MIN,VS_TEAM_FGM,VS_TEAM_FGA,VS_TEAM_FG_PCT,VS_TEAM_FG3M,VS_TEAM_FG3A,VS_TEAM_FG3_PCT,VS_TEAM_FTM,VS_TEAM_FTA,VS_TEAM_FT_PCT,VS_TEAM_OREB,VS_TEAM_DREB,VS_TEAM_REB,VS_TEAM_AST,VS_TEAM_STL,VS_TEAM_BLK,VS_TEAM_TOV,VS_TEAM_PF,VS_TEAM_PTS,VS_TEAM_PLUS_MINUS,VS_TEAM_VIDEO_AVAILABLE,TEAM_Team_ID,TEAM_W,TEAM_L,TEAM_W_PCT,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,TEAM_GP,OPP_Team_ID,OPP_W,OPP_L,OPP_W_PCT,OPP_MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS,OPP_GP
201935,2017-18,1610612755,2017-11-12,1610612746,201935.0,35.40277777777778,9.041666666666666,20.125,0.44763888888888886,3.6805555555555554,10.027777777777779,0.365375,8.666666666666666,10.097222222222221,0.8583750000000001,0.5694444444444444,4.833333333333333,5.402777777777778,8.75,1.75,0.6944444444444444,4.375,2.3472222222222223,30.430555555555557,7.25,1.0694444444444444,201935.0,40.5,9.5,23.0,0.4105,6.0,14.0,0.429,11.5,14.0,0.8215,0.5,7.0,7.5,10.5,2.5,1.0,4.0,3.5,36.5,13.0,1.0,201935.0,40.5,9.5,23.0,0.4105,6.0,14.0,0.429,11.5,14.0,0.8215,0.5,7.0,7.5,10.5,2.5,1.0,4.0,3.5,36.5,13.0,1.0,1610612746.0,4.0,2.5,0.4166666666666667,240.0,38.416666666666664,85.41666666666667,0.45166666666666666,10.583333333333334,29.166666666666668,0.3622500000000001,20.0,26.333333333333332,0.7651666666666667,12.5,33.416666666666664,45.916666666666664,19.25,8.25,3.8333333333333335,14.166666666666666,21.833333333333332,107.41666666666667,12,1610612755.0,2.8333333333333335,3.6666666666666665,0.5,240.0,40.166666666666664,88.25,0.4553333333333333,12.5,31.083333333333332,0.4005,15.083333333333334,21.583333333333332,0.7016666666666667,11.0,36.583333333333336,47.583333333333336,26.25,8.416666666666666,4.333333333333333,17.666666666666668,25.5,107.91666666666667,12
